SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS_PERIOD,KWH_DAILY,TOTAL_INVOICE,CV_SITE
0466BB,2020-03-01,2020-03-31,1933,"279,62",31,62.4,35,18.78
0466BB,2020-04-01,2020-04-30,1888,"272,55",30,62.9,35,18.78
0466BB,2020-05-01,2020-05-31,1952,"281,31",31,63.0,35,18.78
0466BB,2020-06-01,2020-06-30,1905,"274,93",30,63.5,35,18.78
0466BB,2020-07-01,2020-07-31,1981,"285,46",31,63.9,35,18.78
0466BB,2020-08-01,2020-08-31,1971,"285,27",31,63.6,35,18.78
0466BB,2020-09-01,2020-09-30,1876,"271,85",30,62.5,35,18.78
0466BB,2020-10-01,2020-10-31,1944,"281,19",31,62.7,35,18.78
0466BB,2020-11-01,2020-11-30,1854,"256,62",30,61.8,35,18.78
0469BB,2018-01-01,2018-01-31,1243,"164,59",31,40.1,35,4.91
0469BB,2018-02-01,2018-02-28,1133,"150,71",28,40.5,35,4.91
0469BB,2018-03-01,2018-03-31,1241,"163,76",31,40.0,35,4.91
0469BB,2018-04-01,2018-04-30,1212,"161,12",30,40.4,35,4.91
0469BB,2018-05-01,2018-05-31,1266,"167,36",31,40.8,35,4.91
0469BB,2018-06-01,2018-06-30,1229,"162,63",30,41.0,35,4.91
0469BB,2018-07-01,2018-07-31,1281,"169,54",31,41.3,35,4.91
0469BB,2018-08-01,2018-08-31,1292,"170,97",31,41.7,35,4.91
0469BB,2018-09-01,2018-09-30,1220,"162,77",30,40.7,35,4.91
0469BB,2018-10-01,2018-10-31,1251,"166,40",31,40.4,35,4.91
0469BB,2018-11-01,2018-11-30,1203,"160,21",30,40.1,35,4.91
0469BB,2018-12-01,2018-12-31,1250,"165,96",31,40.3,35,4.91
0469BB,2019-01-01,2019-01-31,1257,"159,76",31,40.5,35,4.91
0469BB,2019-02-01,2019-02-28,1128,"144,27",28,40.3,35,4.91
0469BB,2019-03-01,2019-03-31,1242,"158,10",31,40.1,35,4.91
0469BB,2019-04-01,2019-04-30,1216,"155,21",30,40.5,35,4.91
0469BB,2019-05-01,2019-05-31,1259,"160,18",31,40.6,35,4.91
0469BB,2019-06-01,2019-06-30,1257,"160,30",30,41.9,35,4.91
0469BB,2019-07-01,2019-07-31,1293,"165,00",31,41.7,35,4.91
0469BB,2019-08-01,2019-08-31,1314,"167,11",31,42.4,35,4.91
0469BB,2019-09-01,2019-09-30,1232,"157,08",30,41.1,35,4.91
0469BB,2019-10-01,2019-10-31,1265,"160,96",31,40.8,35,4.91
0469BB,2019-11-01,2019-11-30,1220,"155,51",30,40.7,35,4.91
0469BB,2019-12-01,2019-12-31,1269,"161,19",31,40.9,35,4.91
0469BB,2020-01-01,2020-01-31,1260,"183,76",31,40.6,35,4.91
0469BB,2020-02-01,2020-02-29,1169,"171,10",29,40.3,35,4.91
0469BB,2020-03-01,2020-03-31,1255,"183,37",31,40.5,35,4.91
0469BB,2020-04-01,2020-04-30,1300,"189,10",30,43.3,35,4.91
0469BB,2020-05-01,2020-05-31,1400,"202,89",31,45.2,35,4.91
0469BB,2020-06-01,2020-06-30,1365,"198,03",30,45.5,35,4.91
0469BB,2020-07-01,2020-07-31,1432,"207,48",31,46.2,35,4.91
0469BB,2020-08-01,2020-08-31,1445,"209,43",31,46.6,35,4.91
0469BB,2020-09-01,2020-09-30,1363,"197,84",30,45.4,35,4.91
0469BB,2020-10-01,2020-10-31,1392,"201,75",31,44.9,35,4.91
0469BB,2020-11-01,2020-11-30,1355,"187,49",30,45.2,35,4.91
0471BB,2018-01-01,2018-12-31,21910,"3 094,24",365,60.0,2,10.98
0471BB,2019-01-01,2019-12-31,25579,"3 469,40",365,70.1,2,10.98
0410KO,2018-01-01,2018-06-30,12806,"1 439,67",181,70.8,9,11.43
0410KO,2018-07-01,2018-09-30,6947,"785,83",92,75.5,9,11.43
0410KO,2018-10-01,2018-12-31,5823,"634,71",92,63.3,9,11.43
0410KO,2019-01-01,2019-03-31,8179,"956,94",90,90.9,9,11.43
0410KO,2019-04-01,2019-09-30,14979,"1 782,50",183,81.9,9,11.43
0410KO,2019-10-01,2019-12-31,7134,"834,68",92,77.5,9,11.43
0410KO,2020-01-01,2020-03-31,7134,"770,47",91,78.4,9,11.43
0410KO,2020-04-01,2020-06-30,7736,"857,61",91,85.0,9,11.43
0410KO,2020-07-01,2020-09-30,8369,"938,08",92,91.0,9,11.43
0411KO,2018-01-01,2018-07-31,16220,"2 121,69",212,76.5,29,5.48
0411KO,2018-08-01,2018-08-31,2443,"318,51",31,78.8,29,5.48
0411KO,2018-09-01,2018-09-30,2303,"303,45",30,76.8,29,5.48
0411KO,2018-10-01,2018-10-31,2498,"312,11",31,80.6,29,5.48
0411KO,2018-11-01,2018-11-30,2748,"342,44",30,91.6,29,5.48
0411KO,2018-12-01,2018-12-31,2823,"351,55",31,91.1,29,5.48
0411KO,2019-01-01,2019-01-31,2820,"385,91",31,91.0,29,5.48
0411KO,2019-02-01,2019-02-28,2548,"349,57",28,91.0,29,5.48
0411KO,2019-03-01,2019-03-31,2751,"376,69",31,88.7,29,5.48
0411KO,2019-04-01,2019-04-30,2398,"329,53",30,79.9,29,5.48
0411KO,2019-05-01,2019-05-31,2465,"338,48",31,79.5,29,5.48
0411KO,2019-06-01,2019-06-30,2437,"334,74",30,81.2,29,5.48
0411KO,2019-07-01,2019-07-31,2480,"340,49",31,80.0,29,5.48
0411KO,2019-08-01,2019-08-31,2499,"343,02",31,80.6,29,5.48
0411KO,2019-09-01,2019-09-30,2402,"330,06",30,80.1,29,5.48
0411KO,2019-10-01,2019-10-31,2492,"342,09",31,80.4,29,5.48
0411KO,2019-11-01,2019-11-30,2392,"328,73",30,79.7,29,5.48
0411KO,2019-12-01,2019-12-31,2444,"335,68",31,78.8,29,5.48
0411KO,2020-01-01,2020-01-31,2454,"335,30",31,79.2,29,5.48
0411KO,2020-02-01,2020-02-29,2363,"323,25",29,81.5,29,5.48
0411KO,2020-03-01,2020-03-31,2555,"348,68",31,82.4,29,5.48
0411KO,2020-04-01,2020-04-30,2555,"348,68",30,85.2,29,5.48
0411KO,2020-05-01,2020-05-31,2601,"354,77",31,83.9,29,5.48
0411KO,2020-06-01,2020-06-30,2533,"345,77",30,84.4,29,5.48
0411KO,2020-07-01,2020-07-31,2670,"363,92",31,86.1,29,5.48
0411KO,2020-08-01,2020-08-31,2731,"372,00",31,88.1,29,5.48
0411KO,2020-09-01,2020-09-30,2624,"357,82",30,87.5,29,5.48
0411KO,2020-10-01,2020-10-31,2688,"366,30",31,86.7,29,5.48
0411KO,2020-11-01,2020-11-30,2572,"350,93",30,85.7,29,5.48
0425KO,2018-01-01,2018-01-31,2305,"286,12",31,74.4,35,5.82
0425KO,2018-02-01,2018-02-28,2107,"262,26",28,75.2,35,5.82
0425KO,2018-03-01,2018-03-31,2332,"289,37",31,75.2,35,5.82
0425KO,2018-04-01,2018-04-30,2262,"280,93",30,75.4,35,5.82
0425KO,2018-05-01,2018-05-31,2367,"293,59",31,76.4,35,5.82
0425KO,2018-06-01,2018-06-30,2301,"285,63",30,76.7,35,5.82
0425KO,2018-07-01,2018-07-31,2404,"298,21",31,77.5,35,5.82
0425KO,2018-08-01,2018-08-31,2409,"298,81",31,77.7,35,5.82
0425KO,2018-09-01,2018-09-30,2279,"284,94",30,76.0,35,5.82
0425KO,2018-10-01,2018-10-31,2325,"290,52",31,75.0,35,5.82
0425KO,2018-11-01,2018-11-30,2246,"280,93",30,74.9,35,5.82
0425KO,2018-12-01,2018-12-31,2332,"291,37",31,75.2,35,5.82
0425KO,2019-01-01,2019-01-31,2363,"324,24",31,76.2,35,5.82
0425KO,2019-02-01,2019-02-28,2098,"288,83",28,74.9,35,5.82
0425KO,2019-03-01,2019-03-31,2308,"316,89",31,74.5,35,5.82
0425KO,2019-04-01,2019-04-30,2243,"308,21",30,74.8,35,5.82
0425KO,2019-05-01,2019-05-31,2328,"319,57",31,75.1,35,5.82
0425KO,2019-06-01,2019-06-30,2330,"319,83",30,77.7,35,5.82
0425KO,2019-07-01,2019-07-31,2372,"325,44",31,76.5,35,5.82
0425KO,2019-08-01,2019-08-31,2387,"327,45",31,77.0,35,5.82
0425KO,2019-09-01,2019-09-30,2257,"310,08",30,75.2,35,5.82
0425KO,2019-10-01,2019-10-31,2324,"319,03",31,75.0,35,5.82
0425KO,2019-11-01,2019-11-30,2269,"311,68",30,75.6,35,5.82
0425KO,2019-12-01,2019-12-31,2537,"347,49",31,81.8,35,5.82
0425KO,2020-01-01,2020-01-31,2611,"355,42",31,84.2,35,5.82
0425KO,2020-02-01,2020-02-29,2414,"329,32",29,83.2,35,5.82
0425KO,2020-03-01,2020-03-31,2601,"354,09",31,83.9,35,5.82
0425KO,2020-04-01,2020-04-30,2520,"343,36",30,84.0,35,5.82
0425KO,2020-05-01,2020-05-31,2605,"354,62",31,84.0,35,5.82
0425KO,2020-06-01,2020-06-30,2589,"352,51",30,86.3,35,5.82
0425KO,2020-07-01,2020-07-31,2691,"366,02",31,86.8,35,5.82
0425KO,2020-08-01,2020-08-31,2711,"368,67",31,87.5,35,5.82
0425KO,2020-09-01,2020-09-30,2560,"348,66",30,85.3,35,5.82
0425KO,2020-10-01,2020-10-31,2617,"356,21",31,84.4,35,5.82
0425KO,2020-11-01,2020-11-30,2616,"346,55",30,87.2,35,5.82
0464BB,2018-01-01,2018-01-31,1934,"254,04",31,62.4,35,12.47
0464BB,2018-02-01,2018-02-28,1810,"237,70",28,64.6,35,12.47
0464BB,2018-03-01,2018-03-31,1978,"259,39",31,63.8,35,12.47
0464BB,2018-04-01,2018-04-30,1886,"249,01",30,62.9,35,12.47
0464BB,2018-05-01,2018-05-31,1960,"258,54",31,63.2,35,12.47
0464BB,2018-06-01,2018-06-30,1920,"253,80",30,64.0,35,12.47
0464BB,2018-07-01,2018-07-31,1980,"261,45",31,63.9,35,12.47
0464BB,2018-08-01,2018-08-31,1994,"263,47",31,64.3,35,12.47
0464BB,2018-09-01,2018-09-30,1895,"251,91",30,63.2,35,12.47
0464BB,2018-10-01,2018-10-31,1940,"257,28",31,62.6,35,12.47
0464BB,2018-11-01,2018-11-30,1878,"249,28",30,62.6,35,12.47
0464BB,2018-12-01,2018-12-31,1938,"256,54",31,62.5,35,12.47
0464BB,2019-01-01,2019-01-31,1999,"252,40",31,64.5,35,12.47
0464BB,2019-02-01,2019-02-28,1752,"223,18",28,62.6,35,12.47
0464BB,2019-03-01,2019-03-31,1915,"243,16",31,61.8,35,12.47
0464BB,2019-04-01,2019-04-30,1853,"235,70",30,61.8,35,12.47
0464BB,2019-05-01,2019-05-31,1917,"243,24",31,61.8,35,12.47
0464BB,2019-06-01,2019-06-30,1918,"244,33",30,63.9,35,12.47
0464BB,2019-07-01,2019-07-31,1932,"245,24",31,62.3,35,12.47
0464BB,2019-08-01,2019-08-31,1920,"243,74",31,61.9,35,12.47
0464BB,2019-09-01,2019-09-30,2201,"276,84",30,73.4,35,12.47
0464BB,2019-10-01,2019-10-31,2426,"303,47",31,78.3,35,12.47
0464BB,2019-11-01,2019-11-30,2349,"294,22",30,78.3,35,12.47
0464BB,2019-12-01,2019-12-31,2424,"303,12",31,78.2,35,12.47
0464BB,2020-01-01,2020-01-31,2424,"348,70",31,78.2,35,12.47
0464BB,2020-02-01,2020-02-29,2270,"327,34",29,78.3,35,12.47
0464BB,2020-03-01,2020-03-31,2444,"353,56",31,78.8,35,12.47
0464BB,2020-04-01,2020-04-30,2420,"350,19",30,80.7,35,12.47
0464BB,2020-05-01,2020-05-31,2506,"362,01",31,80.8,35,12.47
0464BB,2020-06-01,2020-06-30,2440,"352,51",30,81.3,35,12.47
0464BB,2020-07-01,2020-07-31,2555,"367,34",31,82.4,35,12.47
0464BB,2020-08-01,2020-08-31,2601,"372,87",31,83.9,35,12.47
0464BB,2020-09-01,2020-09-30,2493,"357,94",30,83.1,35,12.47
0464BB,2020-10-01,2020-10-31,2577,"369,36",31,83.1,35,12.47
0464BB,2020-11-01,2020-11-30,2472,"341,78",30,82.4,35,12.47
0422KO,2018-01-01,2018-01-31,1506,"187,45",31,48.6,35,12.27
0422KO,2018-02-01,2018-02-28,1390,"173,47",28,49.6,35,12.27
0422KO,2018-03-01,2018-03-31,1491,"185,64",31,48.1,35,12.27
0422KO,2018-04-01,2018-04-30,1437,"179,14",30,47.9,35,12.27
0422KO,2018-05-01,2018-05-31,1506,"187,45",31,48.6,35,12.27
0422KO,2018-06-01,2018-06-30,1496,"186,24",30,49.9,35,12.27
0422KO,2018-07-01,2018-07-31,1572,"195,51",31,50.7,35,12.27
0422KO,2018-08-01,2018-08-31,1616,"200,82",31,52.1,35,12.27
0422KO,2018-09-01,2018-09-30,1505,"188,62",30,50.2,35,12.27
0422KO,2018-10-01,2018-10-31,1521,"190,56",31,49.1,35,12.27
0422KO,2018-11-01,2018-11-30,1472,"184,61",30,49.1,35,12.27
0422KO,2018-12-01,2018-12-31,1931,"240,31",31,62.3,35,12.27
0422KO,2019-01-01,2019-01-31,1957,"267,56",31,63.1,35,12.27
0422KO,2019-02-01,2019-02-28,1702,"233,49",28,60.8,35,12.27
0422KO,2019-03-01,2019-03-31,1899,"259,81",31,61.3,35,12.27
0422KO,2019-04-01,2019-04-30,1818,"248,99",30,60.6,35,12.27
0422KO,2019-05-01,2019-05-31,1698,"232,96",31,54.8,35,12.27
0422KO,2019-06-01,2019-06-30,1536,"211,31",30,51.2,35,12.27
0422KO,2019-07-01,2019-07-31,1571,"215,99",31,50.7,35,12.27
0422KO,2019-08-01,2019-08-31,1566,"215,32",31,50.5,35,12.27
0422KO,2019-09-01,2019-09-30,1480,"203,83",30,49.3,35,12.27
0422KO,2019-10-01,2019-10-31,1513,"208,24",31,48.8,35,12.27
0422KO,2019-11-01,2019-11-30,1456,"200,62",30,48.5,35,12.27
0422KO,2019-12-01,2019-12-31,1516,"208,64",31,48.9,35,12.27
0422KO,2020-01-01,2020-01-31,1833,"249,63",31,59.1,35,12.27
0422KO,2020-02-01,2020-02-29,1779,"242,48",29,61.3,35,12.27
0422KO,2020-03-01,2020-03-31,1906,"259,31",31,61.5,35,12.27
0422KO,2020-04-01,2020-04-30,1861,"253,34",30,62.0,35,12.27
0422KO,2020-05-01,2020-05-31,1914,"260,37",31,61.7,35,12.27
0422KO,2020-06-01,2020-06-30,1870,"254,54",30,62.3,35,12.27
0422KO,2020-07-01,2020-07-31,1960,"266,46",31,63.2,35,12.27
0422KO,2020-08-01,2020-08-31,1960,"266,46",31,63.2,35,12.27
0422KO,2020-09-01,2020-09-30,1946,"264,60",30,64.9,35,12.27
0422KO,2020-10-01,2020-10-31,2116,"287,12",31,68.3,35,12.27
0422KO,2020-11-01,2020-11-30,2047,"271,17",30,68.2,35,12.27
0416KO,2018-01-01,2018-01-31,805,"102,99",31,26.0,35,39.07
0416KO,2018-02-01,2018-02-28,751,"96,48",28,26.8,35,39.07
0416KO,2018-03-01,2018-03-31,804,"102,87",31,25.9,35,39.07
0416KO,2018-04-01,2018-04-30,776,"99,50",30,25.9,35,39.07
0416KO,2018-05-01,2018-05-31,823,"105,16",31,26.5,35,39.07
0416KO,2018-06-01,2018-06-30,806,"103,11",30,26.9,35,39.07
0416KO,2018-07-01,2018-07-31,855,"109,07",31,27.6,35,39.07
0416KO,2018-08-01,2018-08-31,868,"110,64",31,28.0,35,39.07
0416KO,2018-09-01,2018-09-30,802,"103,32",30,26.7,35,39.07
0416KO,2018-10-01,2018-10-31,805,"103,68",31,26.0,35,39.07
0416KO,2018-11-01,2018-11-30,781,"100,77",30,26.0,35,39.07
0416KO,2018-12-01,2018-12-31,820,"105,50",31,26.5,35,39.07
0416KO,2019-01-01,2019-01-31,841,"118,45",31,27.1,35,39.07
0416KO,2019-02-01,2019-02-28,734,"104,15",28,26.2,35,39.07
0416KO,2019-03-01,2019-03-31,793,"112,04",31,25.6,35,39.07
0416KO,2019-04-01,2019-04-30,766,"108,43",30,25.5,35,39.07
0416KO,2019-05-01,2019-05-31,799,"112,84",31,25.8,35,39.07
0416KO,2019-06-01,2019-06-30,857,"120,59",30,28.6,35,39.07
0416KO,2019-07-01,2019-07-31,869,"122,19",31,28.0,35,39.07
0416KO,2019-08-01,2019-08-31,934,"130,88",31,30.1,35,39.07
0416KO,2019-09-01,2019-09-30,1681,"238,71",30,56.0,35,39.07
0416KO,2019-10-01,2019-10-31,1756,"240,71",31,56.6,35,39.07
0416KO,2019-11-01,2019-11-30,1661,"228,01",30,55.4,35,39.07
0416KO,2019-12-01,2019-12-31,1902,"260,22",31,61.4,35,39.07
0416KO,2020-01-01,2020-01-31,1916,"260,63",31,61.8,35,39.07
0416KO,2020-02-01,2020-02-29,1704,"232,55",29,58.8,35,39.07
0416KO,2020-03-01,2020-03-31,1761,"240,10",31,56.8,35,39.07
0416KO,2020-04-01,2020-04-30,1656,"226,19",30,55.2,35,39.07
0416KO,2020-05-01,2020-05-31,1711,"233,47",31,55.2,35,39.07
0416KO,2020-06-01,2020-06-30,1708,"233,08",30,56.9,35,39.07
0416KO,2020-07-01,2020-07-31,1805,"245,93",31,58.2,35,39.07
0416KO,2020-08-01,2020-08-31,1827,"248,84",31,58.9,35,39.07
0416KO,2020-09-01,2020-09-30,1717,"234,27",30,57.2,35,39.07
0416KO,2020-10-01,2020-10-31,1742,"237,58",31,56.2,35,39.07
0416KO,2020-11-01,2020-11-30,1856,"245,87",30,61.9,35,39.07
0424KO,2018-01-01,2018-01-31,1093,"139,90",31,35.3,35,27.12
0424KO,2018-02-01,2018-02-28,1627,"195,24",28,58.1,35,27.12
0424KO,2018-03-01,2018-03-31,1402,"165,02",31,45.2,35,27.12
0424KO,2018-04-01,2018-04-30,1366,"209,00",30,45.5,35,27.12
0424KO,2018-05-01,2018-05-31,1633,"247,07",31,52.7,35,27.12
0424KO,2018-06-01,2018-06-30,1641,"242,21",30,54.7,35,27.12
0424KO,2018-07-01,2018-07-31,1618,"216,33",31,52.2,35,27.12
0424KO,2018-08-01,2018-08-31,1462,"196,64",31,47.2,35,27.12
0424KO,2018-09-01,2018-09-30,1624,"224,92",30,54.1,35,27.12
0424KO,2018-10-01,2018-10-31,1770,"248,51",31,57.1,35,27.12
0424KO,2018-11-01,2018-11-30,1187,"175,79",30,39.6,35,27.12
0424KO,2018-12-01,2018-12-31,1616,"193,60",31,52.1,35,27.12
0424KO,2019-01-01,2019-01-31,1418,"196,96",31,45.7,35,27.12
0424KO,2019-02-01,2019-02-28,1422,"195,67",28,50.8,35,27.12
0424KO,2019-03-01,2019-03-31,1528,"207,81",31,49.3,35,27.12
0424KO,2019-04-01,2019-04-30,1603,"242,05",30,53.4,35,27.12
0424KO,2019-05-01,2019-05-31,1569,"241,31",31,50.6,35,27.12
0424KO,2019-06-01,2019-06-30,1673,"251,28",30,55.8,35,27.12
0424KO,2019-07-01,2019-07-31,2277,"327,89",31,73.5,35,27.12
0424KO,2019-08-01,2019-08-31,2485,"352,87",31,80.2,35,27.12
0424KO,2019-09-01,2019-09-30,2387,"385,02",30,79.6,35,27.12
0424KO,2019-10-01,2019-10-31,2788,"412,62",31,89.9,35,27.12
